0,0,-11.873,80.825,13.978
0,1,-12.164,80.684,13.339
0,2,-12.446,80.562,12.713
0,3,-12.719,80.458,12.099
0,4,-12.982,80.372,11.498
0,5,-13.235,80.304,10.909
0,6,-13.478,80.253,10.332
0,7,-13.711,80.221,9.769
0,8,-13.933,80.206,9.218
0,9,-14.144,80.209,8.679
0,10,-14.345,80.230,8.153
0,11,-14.534,80.267,7.639
0,12,-14.712,80.321,7.137
0,13,-14.879,80.392,6.647
0,14,-15.035,80.479,6.168
0,15,-15.180,80.581,5.701
0,16,-15.313,80.700,5.246
0,17,-15.435,80.833,4.801
0,18,-15.546,80.982,4.367
0,19,-15.646,81.144,3.943
0,20,-15.734,81.321,3.530
0,21,-15.812,81.511,3.126
0,22,-15.878,81.715,2.731
0,23,-15.934,81.931,2.346
0,24,-15.979,82.160,1.970
0,25,-16.013,82.400,1.602
0,26,-16.037,82.652,1.242
0,27,-16.050,82.915,0.890
0,28,-16.053,83.188,0.546
0,29,-16.046,83.471,0.208
0,30,-16.029,83.764,-0.122
0,31,-16.002,84.067,-0.447
0,32,-15.965,84.378,-0.765
0,33,-15.919,84.697,-1.077
0,34,-15.863,85.024,-1.384
0,35,-15.798,85.359,-1.685
0,36,-15.723,85.700,-1.982
0,37,-15.640,86.049,-2.275
0,38,-15.548,86.403,-2.563
0,39,-15.448,86.763,-2.847
0,40,-15.339,87.128,-3.128
0,41,-15.221,87.498,-3.406
0,42,-15.096,87.873,-3.681
0,43,-14.962,88.251,-3.953
0,44,-14.821,88.633,-4.223
0,45,-14.672,89.018,-4.491
0,46,-14.515,89.406,-4.757
0,47,-14.351,89.797,-5.021
0,48,-14.181,90.189,-5.285
0,49,-14.003,90.582,-5.547
0,50,-13.818,90.977,-5.809
0,51,-13.628,91.372,-6.071
0,52,-13.430,91.768,-6.332
0,53,-13.227,92.163,-6.593
0,54,-13.018,92.558,-6.855
0,55,-12.803,92.952,-7.117
0,56,-12.583,93.344,-7.380
0,57,-12.357,93.735,-7.644
0,58,-12.126,94.123,-7.910
0,59,-11.891,94.509,-8.176
0,60,-11.651,94.892,-8.445
0,61,-11.406,95.272,-8.715
0,62,-11.158,95.648,-8.988
0,63,-10.906,96.020,-9.262
0,64,-10.650,96.387,-9.540
0,65,-10.391,96.749,-9.819
0,66,-10.128,97.107,-10.102
0,67,-9.863,97.459,-10.388
0,68,-9.595,97.804,-10.677
0,69,-9.325,98.144,-10.969
0,70,-9.053,98.477,-11.264
0,71,-8.779,98.803,-11.564
0,72,-8.504,99.121,-11.867
0,73,-8.227,99.432,-12.173
0,74,-7.950,99.735,-12.484
0,75,-7.672,100.030,-12.800
0,76,-7.393,100.317,-13.119
0,77,-7.115,100.594,-13.443
0,78,-6.836,100.863,-13.771
0,79,-6.558,101.122,-14.104
0,80,-6.281,101.371,-14.442
0,81,-6.004,101.611,-14.785
0,82,-5.729,101.840,-15.132
0,83,-5.456,102.059,-15.485
0,84,-5.184,102.268,-15.843
0,85,-4.915,102.466,-16.206
0,86,-4.648,102.653,-16.574
0,87,-4.383,102.828,-16.948
0,88,-4.122,102.993,-17.327
0,89,-3.863,103.146,-17.711
1,0,-10.940,81.300,14.253
1,1,-11.235,81.155,13.609
1,2,-11.521,81.028,12.978
1,3,-11.797,80.920,12.359
1,4,-12.064,80.830,11.752
1,5,-12.321,80.758,11.159
1,6,-12.567,80.704,10.578
1,7,-12.803,80.668,10.011
1,8,-13.028,80.651,9.456
1,9,-13.242,80.651,8.913
1,10,-13.445,80.668,8.384
1,11,-13.636,80.703,7.867
1,12,-13.817,80.755,7.362
1,13,-13.985,80.824,6.869
1,14,-14.143,80.909,6.388
1,15,-14.289,81.010,5.919
1,16,-14.424,81.127,5.462
1,17,-14.547,81.260,5.015
1,18,-14.659,81.407,4.579
1,19,-14.759,81.569,4.154
1,20,-14.849,81.745,3.740
1,21,-14.927,81.934,3.335
1,22,-14.994,82.137,2.939
1,23,-15.050,82.353,2.554
1,24,-15.095,82.581,2.177
1,25,-15.130,82.821,1.808
1,26,-15.153,83.073,1.448
1,27,-15.167,83.336,1.096
1,28,-15.170,83.609,0.752
1,29,-15.162,83.893,0.415
1,30,-15.145,84.186,0.084
1,31,-15.118,84.489,-0.239
1,32,-15.081,84.800,-0.557
1,33,-15.034,85.120,-0.869
1,34,-14.978,85.447,-1.175
1,35,-14.912,85.782,-1.476
1,36,-14.838,86.125,-1.772
1,37,-14.754,86.473,-2.063
1,38,-14.661,86.828,-2.350
1,39,-14.560,87.189,-2.634
1,40,-14.450,87.554,-2.913
1,41,-14.332,87.925,-3.190
1,42,-14.206,88.300,-3.463
1,43,-14.072,88.679,-3.734
1,44,-13.930,89.062,-4.002
1,45,-13.781,89.448,-4.269
1,46,-13.624,89.836,-4.533
1,47,-13.459,90.227,-4.796
1,48,-13.288,90.620,-5.058
1,49,-13.110,91.014,-5.318
1,50,-12.925,91.410,-5.578
1,51,-12.733,91.806,-5.838
1,52,-12.536,92.202,-6.097
1,53,-12.332,92.598,-6.356
1,54,-12.122,92.994,-6.616
1,55,-11.907,93.388,-6.876
1,56,-11.686,93.781,-7.137
1,57,-11.460,94.173,-7.399
1,58,-11.229,94.562,-7.662
1,59,-10.993,94.949,-7.927
1,60,-10.753,95.333,-8.193
1,61,-10.508,95.713,-8.461
1,62,-10.259,96.090,-8.731
1,63,-10.006,96.463,-9.003
1,64,-9.750,96.832,-9.277
1,65,-9.490,97.195,-9.555
1,66,-9.228,97.554,-9.835
1,67,-8.962,97.907,-10.118
1,68,-8.694,98.254,-10.404
1,69,-8.424,98.595,-10.693
1,70,-8.151,98.929,-10.986
1,71,-7.877,99.256,-11.282
1,72,-7.601,99.576,-11.582
1,73,-7.324,99.889,-11.886
1,74,-7.046,100.194,-12.194
1,75,-6.767,100.490,-12.506
1,76,-6.488,100.778,-12.823
1,77,-6.209,101.058,-13.143
1,78,-5.930,101.328,-13.469
1,79,-5.651,101.589,-13.799
1,80,-5.373,101.841,-14.133
1,81,-5.096,102.083,-14.473
1,82,-4.820,102.314,-14.817
1,83,-4.546,102.536,-15.166
1,84,-4.273,102.747,-15.521
1,85,-4.003,102.947,-15.880
1,86,-3.735,103.137,-16.245
1,87,-3.469,103.315,-16.615
1,88,-3.206,103.483,-16.991
1,89,-2.947,103.639,-17.372
2,0,-9.993,81.791,14.547
2,1,-10.292,81.641,13.897
2,2,-10.582,81.509,13.259
2,3,-10.863,81.396,12.635
2,4,-11.134,81.302,12.024
2,5,-11.394,81.225,11.425
2,6,-11.644,81.168,10.840
2,7,-11.883,81.128,10.268
2,8,-12.111,81.107,9.709
2,9,-12.328,81.104,9.163
2,10,-12.534,81.119,8.630
2,11,-12.728,81.151,8.109
2,12,-12.911,81.200,7.601
2,13,-13.082,81.267,7.106
2,14,-13.241,81.350,6.622
2,15,-13.389,81.449,6.151
2,16,-13.525,81.564,5.691
2,17,-13.650,81.695,5.242
2,18,-13.763,81.841,4.805
2,19,-13.865,82.002,4.378
2,20,-13.955,82.177,3.962
2,21,-14.034,82.365,3.556
2,22,-14.102,82.568,3.160
2,23,-14.159,82.783,2.773
2,24,-14.204,83.010,2.395
2,25,-14.239,83.250,2.026
2,26,-14.263,83.502,1.666
2,27,-14.277,83.764,1.314
2,28,-14.280,84.038,0.969
2,29,-14.273,84.321,0.632
2,30,-14.255,84.614,0.302
2,31,-14.228,84.917,-0.022
2,32,-14.190,85.229,-0.339
2,33,-14.143,85.549,-0.650
2,34,-14.087,85.876,-0.955
2,35,-14.021,86.212,-1.255
2,36,-13.946,86.554,-1.551
2,37,-13.862,86.903,-1.841
2,38,-13.769,87.259,-2.127
2,39,-13.667,87.620,-2.410
2,40,-13.557,87.986,-2.688
2,41,-13.439,88.357,-2.963
2,42,-13.312,88.733,-3.235
2,43,-13.177,89.113,-3.505
2,44,-13.035,89.496,-3.772
2,45,-12.885,89.883,-4.036
2,46,-12.727,90.272,-4.299
2,47,-12.563,90.663,-4.560
2,48,-12.391,91.057,-4.820
2,49,-12.212,91.452,-5.079
2,50,-12.027,91.848,-5.337
2,51,-11.835,92.245,-5.595
2,52,-11.637,92.642,-5.852
2,53,-11.432,93.038,-6.110
2,54,-11.222,93.435,-6.367
2,55,-11.007,93.830,-6.625
2,56,-10.785,94.224,-6.884
2,57,-10.559,94.617,-7.143
2,58,-10.327,95.007,-7.404
2,59,-10.091,95.395,-7.666
2,60,-9.850,95.780,-7.930
2,61,-9.605,96.161,-8.196
2,62,-9.356,96.539,-8.463
2,63,-9.103,96.913,-8.733
2,64,-8.846,97.283,-9.005
2,65,-8.587,97.648,-9.279
2,66,-8.323,98.007,-9.557
2,67,-8.058,98.362,-9.837
2,68,-7.789,98.710,-10.120
2,69,-7.518,99.052,-10.406
2,70,-7.245,99.388,-10.696
2,71,-6.971,99.717,-10.990
2,72,-6.694,100.039,-11.287
2,73,-6.417,100.353,-11.588
2,74,-6.138,100.660,-11.893
2,75,-5.859,100.958,-12.202
2,76,-5.579,101.249,-12.515
2,77,-5.299,101.530,-12.833
2,78,-5.020,101.803,-13.155
2,79,-4.740,102.066,-13.481
2,80,-4.461,102.320,-13.812
2,81,-4.183,102.564,-14.148
2,82,-3.907,102.798,-14.489
2,83,-3.631,103.022,-14.835
2,84,-3.358,103.236,-15.186
2,85,-3.086,103.439,-15.542
2,86,-2.817,103.632,-15.904
2,87,-2.550,103.813,-16.270
2,88,-2.286,103.984,-16.642
2,89,-2.025,104.143,-17.020
3,0,-9.032,82.299,14.859
3,1,-9.336,82.143,14.203
3,2,-9.630,82.007,13.560
3,3,-9.915,81.888,12.930
3,4,-10.190,81.789,12.313
3,5,-10.455,81.708,11.709
3,6,-10.708,81.646,11.119
3,7,-10.951,81.602,10.542
3,8,-11.183,81.577,9.979
3,9,-11.403,81.571,9.429
3,10,-11.611,81.582,8.891
3,11,-11.808,81.611,8.367
3,12,-11.994,81.657,7.856
3,13,-12.167,81.721,7.357
3,14,-12.329,81.802,6.871
3,15,-12.479,81.899,6.396
3,16,-12.617,82.012,5.934
3,17,-12.743,82.141,5.483
3,18,-12.858,82.285,5.044
3,19,-12.961,82.444,4.615
3,20,-13.053,82.618,4.198
3,21,-13.133,82.806,3.790
3,22,-13.202,83.007,3.393
3,23,-13.259,83.221,3.005
3,24,-13.305,83.448,2.627
3,25,-13.341,83.687,2.257
3,26,-13.365,83.938,1.896
3,27,-13.379,84.201,1.543
3,28,-13.383,84.474,1.199
3,29,-13.375,84.757,0.861
3,30,-13.358,85.050,0.531
3,31,-13.331,85.353,0.208
3,32,-13.293,85.664,-0.109
3,33,-13.246,85.984,-0.419
3,34,-13.190,86.312,-0.724
3,35,-13.124,86.648,-1.024
3,36,-13.048,86.991,-1.318
3,37,-12.964,87.340,-1.608
3,38,-12.871,87.696,-1.893
3,39,-12.769,88.058,-2.175
3,40,-12.658,88.424,-2.452
3,41,-12.540,88.796,-2.726
3,42,-12.413,89.172,-2.997
3,43,-12.278,89.553,-3.265
3,44,-12.135,89.937,-3.530
3,45,-11.984,90.324,-3.793
3,46,-11.826,90.713,-4.055
3,47,-11.661,91.106,-4.314
3,48,-11.489,91.500,-4.572
3,49,-11.310,91.896,-4.830
3,50,-11.124,92.292,-5.086
3,51,-10.932,92.690,-5.341
3,52,-10.733,93.088,-5.597
3,53,-10.528,93.485,-5.852
3,54,-10.318,93.883,-6.107
3,55,-10.102,94.279,-6.363
3,56,-9.880,94.674,-6.620
3,57,-9.654,95.067,-6.877
3,58,-9.422,95.459,-7.135
3,59,-9.185,95.847,-7.395
3,60,-8.944,96.233,-7.656
3,61,-8.699,96.616,-7.919
3,62,-8.449,96.995,-8.184
3,63,-8.196,97.371,-8.451
3,64,-7.939,97.742,-8.721
3,65,-7.678,98.108,-8.993
3,66,-7.415,98.469,-9.267
3,67,-7.149,98.825,-9.545
3,68,-6.880,99.175,-9.825
3,69,-6.608,99.519,-10.108
3,70,-6.335,99.856,-10.395
